Project.Number,County,System.Name,Borrower,Description,Pop,Project.Cost,Score,Cumulative.Total
19186,Tompkins,TRUMANSBURG (V),Trumansburg (V),"Village-Wide Storage, Treatment, and Pump Station Upgrades, Upgrade Water Treatment Plant, Upgrade Storage, Upgrade Pump Station",2300,3884000,45,7494894418
18839,Tompkins,NEWFIELD WATER DISTRICT,Newfield (T),"Phase 1 - Replacement of aged and undersized asbestos water main along Main Street & New GW Source, New Ground Water Source, Upgrade Distribution System",2300,6470136,35,7501364554
18836,Tompkins,DRYDEN WD,Dryden (T),"Route 366 / Hamlet of Varna Water Main Replacement., Upgrade Distribution System",725,3588518,35,7504953072
18073,Tompkins,WEST DANBY WD,Danbury(T),New Storage,265,384600,20,7505337672
19348,Tompkins,BOLTON POINT WATER SYSTEM,Cayuga Heights (V),"Lead Service Line Replacement, Upgrade Distribution System",3600,540377,15,7505878049
19347,Tompkins,BOLTON POINT WATER SYSTEM,Cayuga Heights (V),"Lead Service Line Inventory, Upgrade Distribution System",3600,345951,15,7506224000
18660,Ulster,ELLENVILLE (VILLAGE) WATER DIS,Ellenville (V),"Phase 2 of #15003 - New Well - replace GWUDI wells & other Improvements, New Ground Water Source, Upgrade Storage, Upgrade Distribution System",4323,2800000,2215,7509024000
18700,Ulster,ROSENDALE WATER DISTRICT,Rosendale (T),"Phase 2 of project 18111. Cost overrun., Upgrade Surface Water Treatment Rule Compliance Facility, New Ground Water Source, Upgrade Storage, Upgrade Distribution System",2200,2070000,2150,7511094000
15616,Ulster,PORT EWEN WATER DISTRICT,Esopus (T),New Storage,4800,0,55,7511094000
18058,Ulster,KINGSTON (CITY) WATER DISTRICT,City of Kingston Water Dep.,"Replacement of Mink Hollow Raw Water Intake, Upgrade Other Expenses, Upgrade Other (OT)",24000,0,50,7511094000
18507,Ulster,KINGSTON (CITY) WATER DISTRICT,Kingston (C),"Phase 2 transmission main and SCADA rehabilitation, Upgrade Transmission, Upgrade Distribution System",24000,0,45,7511094000
19396,Ulster,NEW PALTZ (V),New Paltz (V),"Lead Service Line Inventory., Upgrade Distribution System",7324,193125,40,7511287125
18779,Ulster,KINGSTON (CITY) WATER DISTRICT,Kingston (C),"Cooper Lake Dam/Reservoir rehabilitation, Upgrade Other Expenses, Upgrade Transmission, Upgrade Storage, Upgrade Other (OT)",24000,0,40,7511287125
18999,Ulster,NEW PALTZ (VILLAGE) WATER DIST,New Paltz (V),"Phase 2 Water System Upgrades, Upgrade Distribution System",5600,2841300,35,7514128425
19279,Ulster,PORT EWEN WD,Esopus (T),"Emergency interconnection infrastructure, WTP electrical updates, Water Main Replacement, Upgrade Water Treatment Plant, Upgrade Distribution System, New Inter-Connection",4500,3099200,30,7517227625
18744,Ulster,PORT EWEN WATER DISTRICT,Esopus (T),"Port Ewen WD upgrades to water treatment pland and distribution system infrastructure, Upgrade Water Treatment Plant, Upgrade Distribution System",4800,0,30,7517227625
19037,Ulster,ULSTER WATER DISTRICT,Ulster (T),"0.45 MG Storage Tank Replacement, Upgrade Storage",5500,1876660,25,7519104285
19265,Ulster,HIGHLAND WATER DISTRICT,Lloyd (T),"Upgrades to filter equipment, pumps, etc at filtration plant, Upgrade Water Treatment Plant",4000,8837400,20,7527941685
19390,Ulster,PORT EWEN WD,Esopus (T),"Lead Service Line Inventory, Upgrade Distribution System",4500,228000,15,7528169685
19394,Ulster,NEW PALTZ WD,New Paltz (T),"Lead Service Line Inventory., Upgrade Distribution System",1775,90125,15,7528259810
19364,Ulster,HIGHLAND WATER DISTRICT,Lloyd (T),"Water storage tank replacement at Highland Water Treatment Facility, Upgrade Storage",4000,2645000,15,7530904810
18119,Ulster,HERITAGE ESTATES WT CO,Heritage Estates Homeowners,Upgrade Storage,80,25000,15,7530929810
19169,Ulster,WALLKILL WATER DISTRICT,Shawangunk (T),"New GW Source, Disinfection, and Distribution for Wallkill Water district., New Ground Water Source, New Distribution System",1680,1699500,15,7532629310
18751,Warren,NORTH CREEK WATER DISTRICT,Johnsburg (T),"New Storage tank to replace South Tank and Distribution System Upgrades., New Storage, Upgrade Pump Station, Upgrade Distribution System",1000,0,60,7532629310
19262,Warren,CHESTERTOWN WD,Chester (T),"New well, upgrade distribution system, replace AC pipe, New Ground Water Source, Upgrade Distribution System",750,2947000,50,7535576310
19493,Warren,QUEENSBURY WATER DISTRICT,Queensbury (T),"Extension to Jenkinsville to serve private wells contaminated with 1,4-Dioxane., New Distribution System",425,6760920,45,7542337230
18975,Warren,GLENS FALLS CITY,Glens Falls (C),"Water Filtration Plant filter repairs., Upgrade Water Treatment Plant",13000,1864650,35,7544201880
18593,Warren,WARRENSBURG WATER DISTRICT,Warrensburg (T),"Replacement of the water storage tank transmission main., New Transmission",3600,0,35,7544201880
19513,Warren,DIAMOND POINT WD,Lake George (T),"Replacement of Aged Water Main, Upgrade Distribution System",495,1485260,30,7545687140
18431,Warren,LAKE LUZERNE (T),Lake Luzerne (T),"Rehabilitate existing water storage tank and replace water mains., Upgrade Storage, Upgrade Distribution System",2500,2573000,30,7548260140
18426,Warren,GLENS FALLS (C),Glens Falls (C),"Replacement of aged water main, Upgrade Distribution System",1184,30426200,30,7578686340
19263,Warren,BOLTON WATER DISTRICT,Bolton (T),"Phase II Water System Improvements., Upgrade Other Expenses, Upgrade Storage, Upgrade Distribution System, Upgrade Other (OT)",1800,3670920,30,7582357260
19449,Warren,LAKE LUZERNE (T),Lake Luzerne (T),"Lead service line inventory., Upgrade Distribution System",2500,650342,25,7583007602
18427,Warren,POTTERSVILLE WATER DISTRICT,Chester (T),Upgrade Ground Water Source,325,521230,25,7583528832
19522,Warren,BOLTON (T),Bolton (T),"Rehabilitation of Edgecomb Pond Dam, Upgrade Surface Water Source",1800,2165575,20,7585694407
18837,Warren,QUEENSBURY WATER DISTRICT,Queensbury (T),"Ridge Road Water Main Improvements., Upgrade Distribution System",21200,1415000,10,7587109407
18575,Washington,GREENWICH VILLAGE,Greenwich (V),"Mn Treatment, Replace Existing Wells, Replace Transm Main, Water Metering., Upgrade Water Treatment Plant, New Ground Water Source, Upgrade Transmission, Upgrade Distribution System",2000,5200000,1105,7592309407
18877,Washington,NORTH GRANVILLE WD #1,Granville (T),"Source development and distribution improvements for the North Granville WD., Upgrade Ground Water Source, Upgrade Distribution System",800,2825625,70,7595135032
18458,Washington,FORT EDWARD VILLAGE,Fort Edward (V),"Hill Storage Tank Replacement and Upgrade PS and Distribution., New Storage, Upgrade Pump Station, Upgrade Distribution System",3150,0,45,7595135032
19035,Washington,FORT ANN (V),Fort Ann (V),"Halfway Brook Transmission Main Replacement, Upgrade Transmission",460,313120,40,7595448152
18977,Washington,WHITEHALL VILLAGE,Whitehall (V),"Replace old water distribution system., Upgrade Distribution System",2800,5145000,35,7600593152
18553,Washington,HUDSON FALLS VILLAGE (QUEENSBURY),Hudson Falls (V),"Replacement of Water Mains in School Street Neighbrhood., Upgrade Distribution System",7419,787950,30,7601381102
18970,Washington,HUDSON FALLS VILLAGE (QUEENSBURY),Hudson Falls (V),"WM Replacement on Beech, Willow, and Williams Streets., Upgrade Distribution System",7419,840000,25,7602221102
19215,Wayne,NEWARK VILLAGE,Newark (V),"New 4.0 MG storage tank to replace Allerton Reservoir, New Storage",9682,6164550,80,7608385652
19211,Wayne,WOLCOTT (V),Wolcott (V),"Village of Wolcott WTP Upgrades, Upgrade Water Treatment Plant",2465,8400000,60,7616785652
19232,Wayne,CLYDE (V),Clyde (V),"New vertical turbine pumps, new well houses, treatment improvements, emergency backup power, Upgrade Water Treatment Plant, Upgrade Ground Water Source",2269,1659000,55,7618444652
18070,Wayne,CLYDE VILLAGE,Clyde (V),Upgrade Transmission,2269,357900,45,7618802552
18177,Wayne,ROSE - NORTH ROSE WD,Rose (T),Upgrade Ground Water Source,1950,1427000,40,7620229552
18925,Wayne,CLYDE (V),Clyde (V),"Main replacement on Glasgow St., Upgrade Distribution System",226,2950000,35,7623179552
18899,Wayne,LYONS (T),Lyons (T),"Replace approx. 23,000-LF of water main and appurtenances., Upgrade Distribution System",5500,14332625,30,7637512177
19197,Wayne,ROSE (T),Rose (T),"Catchpole Wellfield Upgrades to address Fe/Mn and Sulfide, Upgrade Water Treatment Plant",1950,2141780,30,7639653957
18902,Wayne,MARION (T),Marion (T),"Interconnections to improve water system efficiency., Upgrade Distribution System",1000,3647200,20,7643301157
18892,Wayne,WCW&SA,Wayne County W&SA,"(T) Macedon & (T) Marion Water Main Replacement., Upgrade Distribution System",500,4037000,20,7647338157
18891,Wayne,WCW&SA,Wayne County W&SA,"East Side Water Main Extension., Extend Distribution System",150,3450700,20,7650788857
19198,Wayne,WILLIAMSON (T),Williamson (T),"Bennett St. Area Watermain Replacement, Upgrade Distribution System",6757,3090000,20,7653878857
17488,Westchester,WESTCHESTER JOINT WATER WORKS,WJWW,"Phase 1a of Project #18654 and #18269. Construction of 30 MGD filter plant, New Surface Water Treatment Rule Compliance Facility",55210,55000000,125,7708878857
18269,Westchester,WESTCHESTER JOINT WATER WORKS,WJWW,"Phase 2 of #18654 & #17488, New Surface Water Treatment Rule Compliance Facility",55210,83000000,125,7791878857
18954,Westchester,SOMERS HAMLET WD,Somers (T),"New drinking water distribution system to address PFAS contamination, New Distribution System, New Water District",100,2912700,110,7794791557
19475,Westchester,WHITE PLAINS (C),White Plains (C),"New Orchard Street WTP, New Water Treatment Plant",56000,32000000,75,7826791557
19105,Westchester,MEADOWS AT CROSS RIVER,Meadow Water-Works Corp.,"Removal of sodium chloride and PFAS from water system, Upgrade Water Treatment Plant",630,952750,70,7827744307
19049,Westchester,KENSICO WATER DISTRICT,Mount Pleasant (T),"Kensico WD Storage Tank and Treatment Improvements, Upgrade Storage, Upgrade Distribution System",17452,9221695,65,7836966002
18893,Westchester,OAKRIDGE WATER DISTRICT,Lewisboro (T),"Addition of GAC for PFAS removal., Upgrade Water Treatment Plant",892,2000000,60,7838966002
19481,Westchester,SUNSET RIDGE WD,North Salem (T),"New ion exchange treatment system for PFOS/PFOA removal, Upgrade Water Treatment Plant",570,91696,55,7839057698
19577,Westchester,YONKERS (C),Yonkers (C),"Hillview Entry Point Disinfection Facility, New Water Treatment Plant",110000,30000000,45,7869057698
18789,Westchester,MOUNT KISCO WATER DEPARTMENT,Mount Kisco (V),"Upgrade Water Treatment Plant, Upgrade Ground Water Source, Upgrade Distribution System",9600,8400000,40,7877457698
19091,Westchester,PEEKSKILL CITY,Peekskill (C),"Storage Tank and Water Main Replacement, Upgrade Water Treatment Plant, Upgrade Storage, Upgrade Distribution System",22400,5000000,40,7882457698
18946,Westchester,GREENBURGH CONSOLIDATED WD #1,Greenburgh (T),"New chlorine contact tank and chemical feed building at the Knollwood Pump Station; add second connection to Shaft 20, Upgrade Transmission, Upgrade Pump Station",38489,20274144,35,7902731842
19570,Westchester,PEEKSKILL (C),Peekskill (C),"Camp Field Reservoir dredging, Lower Wiccopee Dam spillway modifications, and water main replacement, Upgrade Surface Water Source, Upgrade Distribution System",25514,8166000,30,7910897842
19367,Westchester,PEEKSKILL (C),Peekskill (C),"Lead Service Line Inventory, Upgrade Distribution System",24075,1465690,30,7912363532
18503,Westchester,WESTCHESTER JOINT WATER WORKS,WJWW,Upgrade Pump Station,55210,3300000,25,7915663532
18496,Westchester,GREENBURGH CONSOLIDATED WD #1,Greenburg (T),"Rumbrook-Knollwood CWD Interconnection, New Inter-Connection",38489,12119500,25,7927783032
18933,Westchester,YONKERS CITY,Yonkers (C),"Construction of CT compliance monitoring facilities, New Surface Water Treatment Rule Compliance Facility",196086,1250000,20,7929033032
18931,Westchester,YONKERS CITY,Yonkers (C),"Replacement of Hillview Phosphoric Acid storage tanks, Upgrade Water Treatment Plant",196086,310000,20,7929343032
19360,Westchester,TARRYTOWN WATER SUPPLY,Tarrytown (V),Upgrade Pump Station,11000,250000,20,7929593032
19336,Westchester,YONKERS BUREAU OF WATER,Yonkers (C),"Lead Service Line Inventory., Upgrade Distribution System",211569,3115750,20,7932708782
15220,Westchester,CROTON FALLS WATER DISTRICT,North Salem (T),"Installation of new well (Well No. 7)., New Ground Water Source",175,303215,20,7933011997
18048,Westchester,YONKERS CITY,Yonkers (C),"Nepperhan Ave redundant transmission main, Upgrade Distribution System",196086,5342189,20,7938354186
18957,Westchester,AMAWALK-SHENOROCK WATER DIST.,Somers (T),Upgrade Storage,3800,577830,15,7938932016
18952,Westchester,AMAWALK-SHENOROCK WATER DIST.,Somers (T),Upgrade Distribution System,3800,1993514,15,7940925530
18945,Westchester,GREENBURGH CONSOLIDATED WD #1,Greenburgh (T),"Fairview Tank Replacement, Upgrade Storage",38489,7810000,15,7948735530
19416,Westchester,NEW CASTLE/STANWOOD W.D.,New Castle (T),"Bedford Road Pump Station Upgrades, Upgrade Pump Station",16800,1006516,15,7949742046
19388,Westchester,OSSINING WATER DEPARTMENT,Ossining (V),"Lead Service Line Inventory, Upgrade Distribution System",32000,134000,15,7949876046
19373,Westchester,OSSINING WATER DEPARTMENT,Ossining (V),"Lead Service Line Replacement, Upgrade Distribution System",30000,3441000,15,7953317046
19346,Westchester,WESTCHESTER COUNTY WD #3,Westchester County,"Water Tower Rehabilitation, Upgrade Storage",6000,6781000,15,7960098046
15407,Westchester,MOUNT KISCO WATER DEPARTMENT,Mount Kisco (V),"Upgrade Metered Interconnections w/Town of New Castle, Upgrade Distribution System",9600,343608,15,7960441654
19344,Westchester,LARCHMONT (V),Larchmont (V),"Lead Service Line Inventory, Upgrade Distribution System",6630,2510728,15,7962952382
18457,Westchester,CORTLANDT CONSOLIDATED WD,Cortlandt (T),"Asbestos Cement Pipe Replacement, Upgrade Distribution System",28369,2800000,15,7965752382
19270,Westchester,COUNTY WATER DISTRICT #1,Westchester County,"Rehab Shaft 22 and Kensico Dam Chlorination Facility, Upgrade Other Expenses, Upgrade Other (OT)",363274,6674400,15,7972426782
19178,Westchester,YONKERS CITY,Yonkers (C),"Replace 30"" water main under Saw Mill River Pkwy, Upgrade Distribution System",196086,4321880,15,7976748662
19019,Westchester,OSSINING WATER DEPARTMENT,Ossining (T),"North State Road Water Main Replacement, Upgrade Distribution System",30000,5170611,10,7981919273
19557,Westchester,NEW CASTLE/STANWOOD CONSOLIDATED WD,New Castle (T),"Water main replacement on Quaker Street, Upgrade Distribution System",1590,13604800,10,7995524073
19350,Westchester,TARRYTOWN WATER SUPPLY,Tarrytown (V),"Phase VIIIA water main replacement, New Distribution System",11000,3301500,10,7998825573
18502,Westchester,TARRYTOWN WATER SUPPLY,Tarrytown (V),"Phase VII water main replacement, Upgrade Distribution System",11000,2610000,10,8001435573
19161,Westchester,COUNTY WATER DISTRICT #1,Westchester County,"Connection to NYC's Distribution System by extending KBP, Extend Transmission",363274,96284400,10,8097719973
18382,Westchester,YORKTOWN CONSOLIDATED WATER DIST. #1,Yorktown (T),"Watermain Cleaning and Lining., Upgrade Distribution System",36000,2473550,10,8100193523
18793,Westchester,IRVINGTON WATER SUPPLY,Irvington (V),"Replacement of approximately 800 feet of distribution main, Upgrade Distribution System",6631,589300,10,8100782823
19185,Westchester,SCARSDALE WATER DEPARTMENT,Scarsdale (V),"Rehabilitation of CI Main via Cement lining, Upgrade Distribution System",20883,3533500,10,8104316323
19164,Westchester,COUNTY WATER DISTRICT #1,Westchester County,"Rehabilitate 71,000 LF of the Kensico Bronx Pipeline, Upgrade Distribution System",363274,25307100,10,8129623423
19415,Westchester,NEW CASTLE/STANWOOD W.D.,New Castle (T),"Millwood WTP Roof Replacement, Upgrade Water Treatment Plant",16800,2683400,5,8132306823
18956,Westchester,LINCOLNDALE WD,Somers (T),New Distribution System,1100,16641504,5,8148948327
19242,Wyoming,GARDEAU WATER DISTRICT,Castile (T),"Gardeau WD main replacement and district extension, Upgrade Distribution System, Extend Water District",60,2755250,115,8151703577
19061,Wyoming,ATTICA VILLAGE,Attica (V),"Water Treatment Plant Upgrades, Upgrade Water Treatment Plant",2700,11125000,100,8162828577
18898,Wyoming,PERRY VILLAGE,Perry (V),"WTP upgrade to Address DBPs, Upgrade Water Treatment Plant, Upgrade Transmission, Upgrade Storage",3945,7200000,95,8170028577
19548,Wyoming,TOWN OF PERRY WD NO. 2,Perry (T),"New WD No. 2, Upgrade Distribution System",215,6360734,60,8176389311
18906,Wyoming,ARCADE VILLAGE,Arcade (V),"Hamlet of Sandusky Water System Improvements, Upgrade Storage, Upgrade Distribution System",2400,4617490,50,8181006801
18406,Wyoming,WARSAW VILLAGE,Warsaw (V),"Upgrade Water Treatment Plant, Upgrade Distribution System",3850,4988250,45,8185995051
19539,Wyoming,SHELDON VARYSBURG WD,Sheldon Varysburg WD,"WM Replacement, Improvement of Tanks and Well Sites, Upgrade Distribution System",350,2697570,30,8188692621
18761,Wyoming,WARSAW TOWN WATER DISTRICT,Warsaw (T),"WD No. 1 WM Replacement Saltvale Rd., Upgrade Distribution System",185,1257000,30,8189949621
18242,Yates,DRESDEN VILLAGE,Dresden (V),"THM removal aeration equipment and flushing hydrants, Upgrade Storage",700,0,1085,8189949621
19194,Yates,TOWN OF TORREY WATER DISTRICT NO.1,Torrey (T),"New Water District No.1, New Water District",202,3727000,65,8193676621
19206,Yates,YATES COUNTY,Yates County,"Route 14A Corridor Water Supply, New Water District",400,7647750,60,8201324371
19205,Yates,YATES COUNTY,Yates County,"Route 14 Corridor Water Supply, New Water District",2000,30591000,60,8231915371
19192,Yates,WATER DISTRICT NO. 5,Benton (T),"New Water District No.5, New Water District",39,1144000,60,8233059371
19519,Yates,PENN YAN (V),Penn Yan (V),"Upgrades to WTP to improve water quality and system reliability, Upgrade Water Treatment Plant, Upgrade Storage",8159,5610000,50,8238669371
19193,Yates,TOWN OF BENTON WATER DISTRICT NO.6,Benton (T),"New Water District No.6, New Water District",450,26889000,50,8265558371
19406,Yates,DUNDEE (V),Dundee (V),"Lead Service Line Inventory, Upgrade Distribution System",1690,545000,40,8266103371
18858,Yates,DRESDEN (V),Dresden (V),"System wide replacement of aged mains and appurtenances, Upgrade Distribution System",600,7146006,40,8273249377
18383,Yates,MIDDLESEX WD,Middlesex (T),Upgrade Distribution System,480,825625,25,8274075002
19569,Yates,JERUSALEM (T),Jerusalem (T),"Watermain replacement in Keuka Park/Central Avenue water district, Upgrade Distribution System",1152,1313054,15,8275388056
